Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Other ID,Integration,Owned By,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
134498377,Add staff to database,staff maintenance,1,"Nov 10, 2016","Nov 30, 2016",feature,2,accepted,"Nov 17, 2016","Nov 27, 2016",,DiongHS,Allow admin staff to add the staff record. So that the staff can do transaction for the bus ticketing.,https://www.pivotaltracker.com/story/show/134498377,,,DiongHS,generate staff id,completed,gender should be radio button which is Male or Female,completed,phone number format xxx-xxxxxxx,completed,Position field : Driver or Casher,completed,Status field : Available or Unavailable,completed,IC Format xxxxxx-xx-xxxx,completed
134636677,User able to log in to the system,login and user authentication,1,"Nov 10, 2016","Nov 30, 2016",feature,2,accepted,"Nov 19, 2016","Nov 28, 2016",,Yang Zheng,,https://www.pivotaltracker.com/story/show/134636677,,,Yang Zheng,create textbox for user to enter id,completed,create textbox for user to enter password,completed,create login button for user to click and to check their id and password,completed,create exit button for user to exit  the system,completed
134498401,View staff Details,staff maintenance,2,"Dec 1, 2016","Dec 21, 2016",feature,2,started,"Nov 17, 2016",,,DiongHS,View the staff detail so that the manager get to know the staff information.,https://www.pivotaltracker.com/story/show/134498401,,,DiongHS,enable to view all the staff records,not completed,double click to view staff detail,not completed
134636673,User able to delete route record,route maintenance,2,"Dec 1, 2016","Dec 21, 2016",feature,2,started,"Nov 19, 2016",,,Tan Sze Hui,Allow to delete route record if the route is no longer in used,https://www.pivotaltracker.com/story/show/134636673,,,Tan Sze Hui,Able to delete route record when click the delete button,not completed
135222029,Reset staff details,staff maintenance,2,"Dec 1, 2016","Dec 21, 2016",feature,1,started,"Nov 30, 2016",,,DiongHS,allow to reset staff deatails,https://www.pivotaltracker.com/story/show/135222029,,,DiongHS,only perform in insert function,not completed
134631729,Print bus ticket,ticket selling,2,"Dec 1, 2016","Dec 21, 2016",feature,2,started,"Nov 18, 2016",,,sam_yschai,Allow user to print out a ticket receipt after payment is made,https://www.pivotaltracker.com/story/show/134631729,,,sam_yschai
135197451,User able to view the specific year of the month in the monthly report by adding year,report,2,"Dec 1, 2016","Dec 21, 2016",feature,1,started,"Nov 29, 2016",,,Wong Jun Xiang,Unable to show the specific report  by the year of the month ,https://www.pivotaltracker.com/story/show/135197451,,,Wong Jun Xiang,Allow user to select year,not completed
135196685,"User able to view the bus, route and driver information before updating a new bus schedule",bus schedule,2,"Dec 1, 2016","Dec 21, 2016",feature,1,started,"Nov 29, 2016",,,Wong Jun Xiang,"User can select the view information to view bus , route and driver information ",https://www.pivotaltracker.com/story/show/135196685,,,Wong Jun Xiang,Able to show bus information,not completed,Able to show route information,not completed,Able to show driver information,not completed
135197829,Admin able to view  and print staff and route report,report,,,,feature,1,unscheduled,"Nov 29, 2016",,,Wong Jun Xiang,Able to view overall staff and route report,https://www.pivotaltracker.com/story/show/135197829,,,,Able to view staff report,not completed,Able to view route report,not completed
135196961,Admin able to view  and print the report for yearly and monthly Ticket Selling and Bus Schedule,report,,,,feature,2,unscheduled,"Nov 29, 2016",,,Wong Jun Xiang,Allow to select the specific year and month of the report for view and print the report,https://www.pivotaltracker.com/story/show/135196961,,,Wong Jun Xiang,Able to select the specific year,not completed,Able to select the specific month,not completed,Able to show yearly ticket selling report,not completed,Able to show yearly bus schedule report,not completed,Able to show monthly ticket selling report,not completed,Able to show monthly bus schedule report,not completed
134587975,User able to update selected route details,route maintenance,,,,feature,2,unscheduled,"Nov 18, 2016",,,Tan Sze Hui,Allow admin staff to update the route details if there have any changes.,https://www.pivotaltracker.com/story/show/134587975,,,Tan Sze Hui,Able to double click and prompt a new interfacce,not completed,Able to select station departure,not completed,Able to select station end,not completed,Able to insert bus fare,not completed,Able to update into database,not completed
134587703,User able to view route details,route maintenance,,,,feature,2,unscheduled,"Nov 18, 2016",,,Tan Sze Hui,View route details so that staff can get to know the information.,https://www.pivotaltracker.com/story/show/134587703,,,Tan Sze Hui,Able to show the existing data ,not completed,Able to search by choosing the departure station and end station,not completed,Able to clear the station departure and station end by clicking reset button,not completed
134498413,Edit Staff record,staff maintenance,,,,feature,2,unscheduled,"Nov 17, 2016",,,DiongHS,allow staff to update their information if there has any changes.,https://www.pivotaltracker.com/story/show/134498413,,,DiongHS,retrieve staff record,not completed,ID cannot be update,not completed
134630033,Delete Staff record,staff maintenance,,,,feature,2,unscheduled,"Nov 18, 2016",,,DiongHS,delete the staff record if the staff no longer exist,https://www.pivotaltracker.com/story/show/134630033,,,DiongHS,retrieve staff record,not completed
135196647,"User able to view the bus, route and driver information before adding a new bus schedule",bus schedule,,,,feature,1,unscheduled,"Nov 29, 2016",,,Wong Jun Xiang,"User can select the view information to view bus , route and driver information ",https://www.pivotaltracker.com/story/show/135196647,,,Wong Jun Xiang,Able to show bus information,not completed,Able to show route information,not completed,Able to show driver information,not completed
